P,q,M1,logM1,M2,logM2,R1,logR1,R2,logR2,L1,logL1,L2,logL2,T1,logT1,T2,logT2,Type
3.45537,0.44,1.45,0.161368002,0.64,-0.193820026,1.6,0.204119983,1.4,0.146128036,7.24,0.859738566,1.549282898,0.190130727,7220,3.858537198,5450,3.736396502,EA
3.52,0.44,1.45,0.161368002,0.64,-0.193820026,1.6,0.204119983,1.4,0.146128036,7.24,0.859738566,1.549282898,0.190130727,7220,3.858537198,5450,3.736396502,EA
3.45537,0.52,1.36,0.133538908,0.71,-0.148741651,1.5,0.176091259,1.5,0.176091259,7.24,0.859738566,1.77851353,0.250057174,7220,3.858537198,5450,3.736396502,EA
6.0102,0.52,1.36,0.133538908,0.71,-0.148741651,1.5,0.176091259,1.5,0.176091259,7.24,0.859738566,1.77851353,0.250057174,7220,3.858537198,5450,3.736396502,EA
3.636551,0.29,1.46,0.164352856,0.42,-0.37675071,1.6,0.204119983,1.5,0.176091259,7.24,0.859738566,1.77851353,0.250057174,7220,3.858537198,5450,3.736396502,EA
6.0102,0.29,1.46,0.164352856,0.42,-0.37675071,1.6,0.204119983,1.5,0.176091259,7.24,0.859738566,1.77851353,0.250057174,7220,3.858537198,5450,3.736396502,EA
3.636551,0.28,1.65,0.217483944,0.46,-0.337242168,1.75,0.243038049,1.2,0.079181246,9.12,0.959994838,1.13824866,0.056237148,7590,3.880241776,5450,3.736396502,EA
6.03145,0.28,1.65,0.217483944,0.46,-0.337242168,1.75,0.243038049,1.2,0.079181246,9.12,0.959994838,1.13824866,0.056237148,7590,3.880241776,5450,3.736396502,EA
3.9505428,0.5,1.65,0.217483944,0.82,-0.086186148,1.75,0.243038049,1.8,0.255272505,9.12,0.959994838,2.561059484,0.408419666,7590,3.880241776,5450,3.736396502,EA
6.03145,0.5,1.65,0.217483944,0.82,-0.086186148,1.75,0.243038049,1.8,0.255272505,9.12,0.959994838,2.561059484,0.408419666,7590,3.880241776,5450,3.736396502,EA
3.9505428,0.18,1.65,0.217483944,0.3,-0.522878745,2,0.301029996,2.5,0.397940009,9.12,0.959994838,4.940315362,0.693754673,7590,3.880241776,5450,3.736396502,EA
3.953548,0.18,1.65,0.217483944,0.3,-0.522878745,2,0.301029996,2.5,0.397940009,9.12,0.959994838,4.940315362,0.693754673,7590,3.880241776,5450,3.736396502,EA
3.953548,0.16,1.65,0.217483944,0.26,-0.585026652,1.75,0.243038049,2.85,0.45484486,9.12,0.959994838,6.420433845,0.807564375,7590,3.880241776,5450,3.736396502,EA
4.21123,0.16,1.65,0.217483944,0.26,-0.585026652,1.75,0.243038049,2.85,0.45484486,9.12,0.959994838,6.420433845,0.807564375,7590,3.880241776,5450,3.736396502,EA
4.21123,0.15,1.65,0.217483944,0.25,-0.602059991,1.75,0.243038049,3,0.477121255,9.12,0.959994838,7.114054122,0.852117165,7590,3.880241776,5450,3.736396502,EA
4.5731341,0.15,1.65,0.217483944,0.25,-0.602059991,1.75,0.243038049,3,0.477121255,9.12,0.959994838,7.114054122,0.852117165,7590,3.880241776,5450,3.736396502,EA
7.5637,0.13,1.62,0.209515015,0.21,-0.677780705,1.74,0.240549248,4.22,0.625312451,9.12,0.959994838,14.07665794,1.148499557,7590,3.880241776,5450,3.736396502,EA
7.5637,0.13,1.62,0.209515015,0.21,-0.677780705,1.74,0.240549248,4.22,0.625312451,9.12,0.959994838,14.07665794,1.148499557,7590,3.880241776,5450,3.736396502,EA
4.5731341,0.13,1.65,0.217483944,0.21,-0.677780705,1.75,0.243038049,4.25,0.62838893,9.12,0.959994838,14.2775114,1.154652516,7590,3.880241776,5450,3.736396502,EA
4.707666,0.13,1.65,0.217483944,0.21,-0.677780705,1.75,0.243038049,4.25,0.62838893,9.12,0.959994838,14.2775114,1.154652516,7590,3.880241776,5450,3.736396502,EA
4.367215,0.27,1.75,0.243038049,0.47,-0.327902142,1.8,0.255272505,1.2,0.079181246,10,1,1.13824866,0.056237148,7760,3.889861721,5450,3.736396502,EA
4.707666,0.27,1.75,0.243038049,0.47,-0.327902142,1.8,0.255272505,1.2,0.079181246,10,1,1.13824866,0.056237148,7760,3.889861721,5450,3.736396502,EA
2.696423,0.22,1.75,0.243038049,0.38,-0.420216403,1.8,0.255272505,2.3,0.361727836,10,1,4.181482923,0.621330327,7760,3.889861721,5450,3.736396502,EA
4.367215,0.22,1.75,0.243038049,0.38,-0.420216403,1.8,0.255272505,2.3,0.361727836,10,1,4.181482923,0.621330327,7760,3.889861721,5450,3.736396502,EA
2.696423,0.15,1.8,0.255272505,0.27,-0.568636236,1.85,0.267171728,2.75,0.439332694,11.22,1.049992857,5.977781589,0.776540043,7910,3.898176483,5450,3.736396502,EA
4.661078,0.15,1.8,0.255272505,0.27,-0.568636236,1.85,0.267171728,2.75,0.439332694,11.22,1.049992857,5.977781589,0.776540043,7910,3.898176483,5450,3.736396502,EA
4.661078,0.15,1.9,0.278753601,0.28,-0.552841969,1.9,0.278753601,1.15,0.06069784,12.3,1.089905111,1.045370731,0.019270336,8100,3.908485019,5450,3.736396502,EA
4.74901,0.15,1.9,0.278753601,0.28,-0.552841969,1.9,0.278753601,1.15,0.06069784,12.3,1.089905111,1.045370731,0.019270336,8100,3.908485019,5450,3.736396502,EA
4.117068,0.35,1.9,0.278753601,0.66,-0.180456064,1.9,0.278753601,1.45,0.161368002,12.3,1.089905111,1.661922088,0.22061066,8100,3.908485019,5450,3.736396502,EA
4.74901,0.35,1.9,0.278753601,0.66,-0.180456064,1.9,0.278753601,1.45,0.161368002,12.3,1.089905111,1.661922088,0.22061066,8100,3.908485019,5450,3.736396502,EA
4.117068,0.15,1.9,0.278753601,0.28,-0.552841969,1.9,0.278753601,1.5,0.176091259,12.3,1.089905111,1.77851353,0.250057174,8100,3.908485019,5450,3.736396502,EA
4.67432,0.15,1.9,0.278753601,0.28,-0.552841969,1.9,0.278753601,1.5,0.176091259,12.3,1.089905111,1.77851353,0.250057174,8100,3.908485019,5450,3.736396502,EA
4.67432,0.25,1.9,0.278753601,0.47,-0.327902142,1.9,0.278753601,1.6,0.204119983,12.3,1.089905111,2.023553172,0.306114621,8100,3.908485019,5450,3.736396502,EA
9.7181902,0.25,1.9,0.278753601,0.47,-0.327902142,1.9,0.278753601,1.6,0.204119983,12.3,1.089905111,2.023553172,0.306114621,8100,3.908485019,5450,3.736396502,EA
4.39117,0.3,1.9,0.278753601,0.56,-0.251811973,1.9,0.278753601,1.75,0.243038049,12.3,1.089905111,2.420754528,0.383950753,8100,3.908485019,5450,3.736396502,EA
9.7181902,0.3,1.9,0.278753601,0.56,-0.251811973,1.9,0.278753601,1.75,0.243038049,12.3,1.089905111,2.420754528,0.383950753,8100,3.908485019,5450,3.736396502,EA
4.39117,0.31,1.9,0.278753601,0.58,-0.236572006,1.9,0.278753601,1.85,0.267171728,12.3,1.089905111,2.705316692,0.432218112,8100,3.908485019,5450,3.736396502,EA
6.110792,0.31,1.9,0.278753601,0.58,-0.236572006,1.9,0.278753601,1.85,0.267171728,12.3,1.089905111,2.705316692,0.432218112,8100,3.908485019,5450,3.736396502,EA
0.270548,0.22,1.9,0.278753601,0.42,-0.37675071,1.9,0.278753601,2.05,0.311753861,12.3,1.089905111,3.32186805,0.521382378,8100,3.908485019,5450,3.736396502,EA
6.110792,0.22,1.9,0.278753601,0.42,-0.37675071,1.9,0.278753601,2.05,0.311753861,12.3,1.089905111,3.32186805,0.521382378,8100,3.908485019,5450,3.736396502,EA
0.270548,0.37,1.9,0.278753601,0.7,-0.15490196,1.9,0.278753601,2.15,0.33243846,12.3,1.089905111,3.653857242,0.562751575,8100,3.908485019,5450,3.736396502,EA
1.0344014,0.37,1.9,0.278753601,0.7,-0.15490196,1.9,0.278753601,2.15,0.33243846,12.3,1.089905111,3.653857242,0.562751575,8100,3.908485019,5450,3.736396502,EA
0.532646,0.2,1.9,0.278753601,0.4,-0.397940009,1.9,0.278753601,2.2,0.342422681,12.3,1.089905111,3.825780217,0.582720017,8100,3.908485019,5450,3.736396502,EA
1.0344014,0.2,1.9,0.278753601,0.4,-0.397940009,1.9,0.278753601,2.2,0.342422681,12.3,1.089905111,3.825780217,0.582720017,8100,3.908485019,5450,3.736396502,EA
0.532646,0.25,1.85,0.267171728,0.47,-0.327902142,1.85,0.267171728,2.25,0.352182518,12.3,1.089905111,4.001655444,0.602239692,8100,3.908485019,5450,3.736396502,EA
1.53789,0.25,1.85,0.267171728,0.47,-0.327902142,1.85,0.267171728,2.25,0.352182518,12.3,1.089905111,4.001655444,0.602239692,8100,3.908485019,5450,3.736396502,EA
1.53789,0.25,1.9,0.278753601,0.47,-0.327902142,1.9,0.278753601,2.25,0.352182518,12.3,1.089905111,4.001655444,0.602239692,8100,3.908485019,5450,3.736396502,EA
1.827663,0.25,1.9,0.278753601,0.47,-0.327902142,1.9,0.278753601,2.25,0.352182518,12.3,1.089905111,4.001655444,0.602239692,8100,3.908485019,5450,3.736396502,EA
1.827663,0.2,1.9,0.278753601,0.38,-0.420216403,1.9,0.278753601,2.3,0.361727836,12.3,1.089905111,4.181482923,0.621330327,8100,3.908485019,5450,3.736396502,EA
2.8560849,0.2,1.9,0.278753601,0.38,-0.420216403,1.9,0.278753601,2.3,0.361727836,12.3,1.089905111,4.181482923,0.621330327,8100,3.908485019,5450,3.736396502,EA
0.479854,0.24,1.9,0.278753601,0.45,-0.346787486,1.9,0.278753601,2.3,0.361727836,12.3,1.089905111,4.181482923,0.621330327,8100,3.908485019,5450,3.736396502,EA
2.8560849,0.24,1.9,0.278753601,0.45,-0.346787486,1.9,0.278753601,2.3,0.361727836,12.3,1.089905111,4.181482923,0.621330327,8100,3.908485019,5450,3.736396502,EA
0.479854,0.3,1.9,0.278753601,0.56,-0.251811973,1.9,0.278753601,2.5,0.397940009,12.3,1.089905111,4.940315362,0.693754673,8100,3.908485019,5450,3.736396502,EA
0.54,0.3,1.9,0.278753601,0.56,-0.251811973,1.9,0.278753601,2.5,0.397940009,12.3,1.089905111,4.940315362,0.693754673,8100,3.908485019,5450,3.736396502,EA
0.54,0.16,1.9,0.278753601,0.3,-0.522878745,1.9,0.278753601,2.55,0.40654018,12.3,1.089905111,5.139904103,0.710955016,8100,3.908485019,5450,3.736396502,EA
0.56256125,0.16,1.9,0.278753601,0.3,-0.522878745,1.9,0.278753601,2.55,0.40654018,12.3,1.089905111,5.139904103,0.710955016,8100,3.908485019,5450,3.736396502,EA
0.56256125,0.32,1.9,0.278753601,0.6,-0.22184875,1.9,0.278753601,2.7,0.431363764,12.3,1.089905111,5.762383839,0.760602184,8100,3.908485019,5450,3.736396502,EA
0.5817,0.32,1.9,0.278753601,0.6,-0.22184875,1.9,0.278753601,2.7,0.431363764,12.3,1.089905111,5.762383839,0.760602184,8100,3.908485019,5450,3.736396502,EA
0.5817,0.14,1.9,0.278753601,0.26,-0.585026652,1.9,0.278753601,2.9,0.462397998,12.3,1.089905111,6.647688352,0.822670651,8100,3.908485019,5450,3.736396502,EA
0.6286164,0.14,1.9,0.278753601,0.26,-0.585026652,1.9,0.278753601,2.9,0.462397998,12.3,1.089905111,6.647688352,0.822670651,8100,3.908485019,5450,3.736396502,EA
22.145125,0.3,1.9,0.278753601,0.57,-0.244125144,2.6,0.414973348,4.35,0.638489257,12.3,1.089905111,14.95729879,1.174853169,8100,3.908485019,5450,3.736396502,EA
22.145125,0.3,1.9,0.278753601,0.57,-0.244125144,2.6,0.414973348,4.35,0.638489257,12.3,1.089905111,14.95729879,1.174853169,8100,3.908485019,5450,3.736396502,EA
38.35941,0.23,1.9,0.278753601,0.44,-0.356547324,2.3,0.361727836,4.55,0.658011397,12.3,1.089905111,16.36430061,1.213897449,8100,3.908485019,5450,3.736396502,EA
38.35941,0.23,1.9,0.278753601,0.44,-0.356547324,2.3,0.361727836,4.55,0.658011397,12.3,1.089905111,16.36430061,1.213897449,8100,3.908485019,5450,3.736396502,EA
1.3572965,0.41,3.2,0.505149978,1.3,0.113943352,2.4,0.380211242,2.6,0.414973348,13.49,1.13001195,5.343445096,0.727821351,8250,3.916453949,5450,3.736396502,EA
1.3572965,0.41,3.2,0.505149978,1.3,0.113943352,2.4,0.380211242,2.6,0.414973348,13.49,1.13001195,5.343445096,0.727821351,8250,3.916453949,5450,3.736396502,EA
0.6286164,0.2,2.05,0.311753861,0.41,-0.387216143,2,0.301029996,1.1,0.041392685,16.98,1.229937686,0.956445054,-0.019339974,8600,3.934498451,5450,3.736396502,EA
2.519653,0.2,2.05,0.311753861,0.41,-0.387216143,2,0.301029996,1.1,0.041392685,16.98,1.229937686,0.956445054,-0.019339974,8600,3.934498451,5450,3.736396502,EA
0.9715382,0.5,2.43,0.385606274,1.21,0.08278537,1.73,0.238046103,2,0.301029996,16.98,1.229937686,3.161801832,0.499934647,8600,3.934498451,5450,3.736396502,EA
0.9715382,0.5,2.43,0.385606274,1.21,0.08278537,1.73,0.238046103,2,0.301029996,16.98,1.229937686,3.161801832,0.499934647,8600,3.934498451,5450,3.736396502,EA
0.51514,0.32,2.05,0.311753861,0.65,-0.187086643,2.05,0.311753861,2,0.301029996,16.98,1.229937686,3.161801832,0.499934647,8600,3.934498451,5450,3.736396502,EA
2.519653,0.32,2.05,0.311753861,0.65,-0.187086643,2.05,0.311753861,2,0.301029996,16.98,1.229937686,3.161801832,0.499934647,8600,3.934498451,5450,3.736396502,EA
0.51514,0.22,2.05,0.311753861,0.45,-0.346787486,2,0.301029996,2.05,0.311753861,16.98,1.229937686,3.32186805,0.521382378,8600,3.934498451,5450,3.736396502,EA
0.6100525,0.22,2.05,0.311753861,0.45,-0.346787486,2,0.301029996,2.05,0.311753861,16.98,1.229937686,3.32186805,0.521382378,8600,3.934498451,5450,3.736396502,EA
0.562905,0.34,2.05,0.311753861,0.7,-0.15490196,2,0.301029996,2.15,0.33243846,16.98,1.229937686,3.653857242,0.562751575,8600,3.934498451,5450,3.736396502,EA
0.6100525,0.34,2.05,0.311753861,0.7,-0.15490196,2,0.301029996,2.15,0.33243846,16.98,1.229937686,3.653857242,0.562751575,8600,3.934498451,5450,3.736396502,EA
0.562905,0.5,2.05,0.311753861,1,0,2,0.301029996,2.2,0.342422681,16.98,1.229937686,3.825780217,0.582720017,8600,3.934498451,5450,3.736396502,EA
0.8193938,0.5,2.05,0.311753861,1,0,2,0.301029996,2.2,0.342422681,16.98,1.229937686,3.825780217,0.582720017,8600,3.934498451,5450,3.736396502,EA
0.8193938,0.37,1.95,0.290034611,0.72,-0.142667504,1.9,0.278753601,2.25,0.352182518,16.98,1.229937686,4.001655444,0.602239692,8600,3.934498451,5450,3.736396502,EA
1.089028,0.37,1.95,0.290034611,0.72,-0.142667504,1.9,0.278753601,2.25,0.352182518,16.98,1.229937686,4.001655444,0.602239692,8600,3.934498451,5450,3.736396502,EA
1.552044,0.38,1.94,0.28780173,0.74,-0.13076828,2,0.301029996,2.27,0.356025857,16.98,1.229937686,4.073112165,0.60992637,8600,3.934498451,5450,3.736396502,EA
1.552044,0.38,1.94,0.28780173,0.74,-0.13076828,2,0.301029996,2.27,0.356025857,16.98,1.229937686,4.073112165,0.60992637,8600,3.934498451,5450,3.736396502,EA
1.042499,0.22,2.05,0.311753861,0.45,-0.346787486,2,0.301029996,2.3,0.361727836,16.98,1.229937686,4.181482923,0.621330327,8600,3.934498451,5450,3.736396502,EA
1.089028,0.22,2.05,0.311753861,0.45,-0.346787486,2,0.301029996,2.3,0.361727836,16.98,1.229937686,4.181482923,0.621330327,8600,3.934498451,5450,3.736396502,EA
3.275555,0.14,1.49,0.173186268,0.21,-0.677780705,1.46,0.164352856,2.41,0.382017043,16.98,1.229937686,4.591015305,0.661908741,8600,3.934498451,5450,3.736396502,EA
3.275555,0.14,1.49,0.173186268,0.21,-0.677780705,1.46,0.164352856,2.41,0.382017043,16.98,1.229937686,4.591015305,0.661908741,8600,3.934498451,5450,3.736396502,EA
1.042499,0.15,2.05,0.311753861,0.3,-0.522878745,2,0.301029996,2.45,0.389166084,16.98,1.229937686,4.744678874,0.676206824,8600,3.934498451,5450,3.736396502,EA
1.44659,0.15,2.05,0.311753861,0.3,-0.522878745,2,0.301029996,2.45,0.389166084,16.98,1.229937686,4.744678874,0.676206824,8600,3.934498451,5450,3.736396502,EA
1.44659,0.14,2,0.301029996,0.29,-0.537602002,2,0.301029996,2.7,0.431363764,16.98,1.229937686,5.762383839,0.760602184,8600,3.934498451,5450,3.736396502,EA
1.891912,0.14,2,0.301029996,0.29,-0.537602002,2,0.301029996,2.7,0.431363764,16.98,1.229937686,5.762383839,0.760602184,8600,3.934498451,5450,3.736396502,EA
1.891912,0.31,2.05,0.311753861,0.64,-0.193820026,2,0.301029996,2.8,0.447158031,16.98,1.229937686,6.197131591,0.792190718,8600,3.934498451,5450,3.736396502,EA
3.392498,0.31,2.05,0.311753861,0.64,-0.193820026,2,0.301029996,2.8,0.447158031,16.98,1.229937686,6.197131591,0.792190718,8600,3.934498451,5450,3.736396502,EA
18.3832,0.2,2.05,0.311753861,0.4,-0.397940009,2.7,0.431363764,4.3,0.633468456,16.98,1.229937686,14.61542897,1.164811567,8600,3.934498451,5450,3.736396502,EA
18.3832,0.2,2.05,0.311753861,0.4,-0.397940009,2.7,0.431363764,4.3,0.633468456,16.98,1.229937686,14.61542897,1.164811567,8600,3.934498451,5450,3.736396502,EA
20.684,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.5,0.653212514,16.98,1.229937686,16.00662177,1.204299683,8600,3.934498451,5450,3.736396502,EA
20.684,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.5,0.653212514,16.98,1.229937686,16.00662177,1.204299683,8600,3.934498451,5450,3.736396502,EA
16.4555,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.6,0.662757832,16.98,1.229937686,16.72593169,1.223390319,8600,3.934498451,5450,3.736396502,EA
16.4555,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.6,0.662757832,16.98,1.229937686,16.72593169,1.223390319,8600,3.934498451,5450,3.736396502,EA
20.88138,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.6,0.662757832,16.98,1.229937686,16.72593169,1.223390319,8600,3.934498451,5450,3.736396502,EA
20.88138,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.6,0.662757832,16.98,1.229937686,16.72593169,1.223390319,8600,3.934498451,5450,3.736396502,EA
56.77,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.6,0.662757832,16.98,1.229937686,16.72593169,1.223390319,8600,3.934498451,5450,3.736396502,EA
56.77,0.2,2.05,0.311753861,0.41,-0.387216143,2.75,0.439332694,4.6,0.662757832,16.98,1.229937686,16.72593169,1.223390319,8600,3.934498451,5450,3.736396502,EA
19.7803,0.18,2.05,0.311753861,0.37,-0.431798276,2.7,0.431363764,4.9,0.69019608,16.98,1.229937686,18.9787155,1.278266815,8600,3.934498451,5450,3.736396502,EA
19.7803,0.18,2.05,0.311753861,0.37,-0.431798276,2.7,0.431363764,4.9,0.69019608,16.98,1.229937686,18.9787155,1.278266815,8600,3.934498451,5450,3.736396502,EA
8.4303102,0.2,2.65,0.423245874,0.53,-0.27572413,2.61,0.416640507,6.1,0.785329835,16.98,1.229937686,29.41266154,1.468534325,8600,3.934498451,5450,3.736396502,EA
8.4303102,0.2,2.65,0.423245874,0.53,-0.27572413,2.61,0.416640507,6.1,0.785329835,16.98,1.229937686,29.41266154,1.468534325,8600,3.934498451,5450,3.736396502,EA
2.226835,0.16,2.15,0.33243846,0.34,-0.468521083,2,0.301029996,1.2,0.079181246,23.99,1.380030248,1.13824866,0.056237148,8800,3.944482672,5450,3.736396502,EA
3.392498,0.16,2.15,0.33243846,0.34,-0.468521083,2,0.301029996,1.2,0.079181246,23.99,1.380030248,1.13824866,0.056237148,8800,3.944482672,5450,3.736396502,EA
0.7415245,0.2,2.15,0.33243846,0.43,-0.366531544,2,0.301029996,1.5,0.176091259,23.99,1.380030248,1.77851353,0.250057174,8800,3.944482672,5450,3.736396502,EA
2.226835,0.2,2.15,0.33243846,0.43,-0.366531544,2,0.301029996,1.5,0.176091259,23.99,1.380030248,1.77851353,0.250057174,8800,3.944482672,5450,3.736396502,EA
1.2885439,0.3,2.1,0.322219295,0.63,-0.200659451,1.85,0.267171728,1.9,0.278753601,23.99,1.380030248,2.853526153,0.455381857,8800,3.944482672,5450,3.736396502,EA
1.2885439,0.3,2.1,0.322219295,0.63,-0.200659451,1.85,0.267171728,1.9,0.278753601,23.99,1.380030248,2.853526153,0.455381857,8800,3.944482672,5450,3.736396502,EA
0.7415245,0.29,2.15,0.33243846,0.58,-0.236572006,2,0.301029996,1.9,0.278753601,23.99,1.380030248,2.853526153,0.455381857,8800,3.944482672,5450,3.736396502,EA
0.787904,0.29,2.15,0.33243846,0.58,-0.236572006,2,0.301029996,1.9,0.278753601,23.99,1.380030248,2.853526153,0.455381857,8800,3.944482672,5450,3.736396502,EA
0.787904,0.45,2.15,0.33243846,0.97,-0.013228266,2,0.301029996,1.9,0.278753601,23.99,1.380030248,2.853526153,0.455381857,8800,3.944482672,5450,3.736396502,EA
1.1029227,0.45,2.15,0.33243846,0.97,-0.013228266,2,0.301029996,1.9,0.278753601,23.99,1.380030248,2.853526153,0.455381857,8800,3.944482672,5450,3.736396502,EA
1.1029227,0.31,2.15,0.33243846,0.67,-0.173925197,2,0.301029996,2.05,0.311753861,23.99,1.380030248,3.32186805,0.521382378,8800,3.944482672,5450,3.736396502,EA
2.218237,0.31,2.15,0.33243846,0.67,-0.173925197,2,0.301029996,2.05,0.311753861,23.99,1.380030248,3.32186805,0.521382378,8800,3.944482672,5450,3.736396502,EA
0.58446,0.23,2.15,0.33243846,0.49,-0.30980392,2,0.301029996,2.1,0.322219295,23.99,1.380030248,3.48588652,0.542313245,8800,3.944482672,5450,3.736396502,EA
2.218237,0.23,2.15,0.33243846,0.49,-0.30980392,2,0.301029996,2.1,0.322219295,23.99,1.380030248,3.48588652,0.542313245,8800,3.944482672,5450,3.736396502,EA
0.58446,0.18,2.15,0.33243846,0.39,-0.408935393,1.9,0.278753601,2.15,0.33243846,23.99,1.380030248,3.653857242,0.562751575,8800,3.944482672,5450,3.736396502,EA
0.64202,0.18,2.15,0.33243846,0.39,-0.408935393,1.9,0.278753601,2.15,0.33243846,23.99,1.380030248,3.653857242,0.562751575,8800,3.944482672,5450,3.736396502,EA
0.64202,0.23,2.15,0.33243846,0.5,-0.301029996,2,0.301029996,2.15,0.33243846,23.99,1.380030248,3.653857242,0.562751575,8800,3.944482672,5450,3.736396502,EA
0.65678,0.23,2.15,0.33243846,0.5,-0.301029996,2,0.301029996,2.15,0.33243846,23.99,1.380030248,3.653857242,0.562751575,8800,3.944482672,5450,3.736396502,EA
0.65678,0.2,2.15,0.33243846,0.43,-0.366531544,2,0.301029996,2.2,0.342422681,23.99,1.380030248,3.825780217,0.582720017,8800,3.944482672,5450,3.736396502,EA
0.97935,0.2,2.15,0.33243846,0.43,-0.366531544,2,0.301029996,2.2,0.342422681,23.99,1.380030248,3.825780217,0.582720017,8800,3.944482672,5450,3.736396502,EA
1.18286794,0.52,2.2,0.342422681,1.15,0.06069784,2.14,0.330413773,2.24,0.350248018,23.99,1.380030248,3.966164218,0.598370692,8800,3.944482672,5450,3.736396502,EA
1.18286794,0.52,2.2,0.342422681,1.15,0.06069784,2.14,0.330413773,2.24,0.350248018,23.99,1.380030248,3.966164218,0.598370692,8800,3.944482672,5450,3.736396502,EA
0.97935,0.2,2.15,0.33243846,0.43,-0.366531544,2,0.301029996,2.25,0.352182518,23.99,1.380030248,4.001655444,0.602239692,8800,3.944482672,5450,3.736396502,EA
0.9989,0.2,2.15,0.33243846,0.43,-0.366531544,2,0.301029996,2.25,0.352182518,23.99,1.380030248,4.001655444,0.602239692,8800,3.944482672,5450,3.736396502,EA
1.97398,0.22,2.11,0.324282455,0.46,-0.337242168,2.07,0.315970345,2.26,0.354108439,23.99,1.380030248,4.037304759,0.606091534,8800,3.944482672,5450,3.736396502,EA
1.97398,0.22,2.11,0.324282455,0.46,-0.337242168,2.07,0.315970345,2.26,0.354108439,23.99,1.380030248,4.037304759,0.606091534,8800,3.944482672,5450,3.736396502,EA
0.9989,0.22,2.15,0.33243846,0.47,-0.327902142,2,0.301029996,2.3,0.361727836,23.99,1.380030248,4.181482923,0.621330327,8800,3.944482672,5450,3.736396502,EA
1.08904,0.22,2.15,0.33243846,0.47,-0.327902142,2,0.301029996,2.3,0.361727836,23.99,1.380030248,4.181482923,0.621330327,8800,3.944482672,5450,3.736396502,EA
1.08904,0.22,2.15,0.33243846,0.47,-0.327902142,2,0.301029996,2.3,0.361727836,23.99,1.380030248,4.181482923,0.621330327,8800,3.944482672,5450,3.736396502,EA
3.08087,0.22,2.15,0.33243846,0.47,-0.327902142,2,0.301029996,2.3,0.361727836,23.99,1.380030248,4.181482923,0.621330327,8800,3.944482672,5450,3.736396502,EA
